id,date,user,pc,activity
{J1V5-I1PC69PD-9612YTEH},03/22/2011 11:42:04,MOH0273,PC-6699,Disconnect
{X0L7-F5JU05ZA-9542HDKJ},03/22/2011 12:32:21,MOH0273,PC-6699,Connect
{F6O2-Z5CX48IS-1196MANN},03/22/2011 12:39:35,MOH0273,PC-6699,Disconnect
{I7L0-P1HB46BX-9522BZFL},03/22/2011 13:09:54,MOH0273,PC-6699,Connect
{I9B2-U5PE17YG-6007JSCE},03/22/2011 13:24:56,MOH0273,PC-6699,Disconnect
{G8E2-X5BU22KN-0512NHRN},03/22/2011 14:10:55,MOH0273,PC-6699,Connect
{Y9Q2-L1JC47XW-3164SXPI},03/22/2011 14:21:06,MOH0273,PC-6699,Disconnect
{N7I6-I4LT88TB-2014IGNW},03/22/2011 15:51:23,MOH0273,PC-6699,Connect
{H5H6-C0RO36JF-7494EFVB},03/22/2011 16:30:20,MOH0273,PC-6699,Disconnect
{H1Q5-O7IW68MI-9550QCIF},03/22/2011 16:59:17,MOH0273,PC-6699,Connect
{Q1U0-R6LX96IB-7828EEHN},03/22/2011 17:03:30,MOH0273,PC-6699,Disconnect
{R5X4-H1YF51YS-9472ZUYL},03/23/2011 12:52:55,MOH0273,PC-6699,Connect
{M3F4-Q3RJ35GV-2971ECRY},03/23/2011 12:56:45,MOH0273,PC-6699,Disconnect
{F5K9-V6LF79OH-4661NOMA},03/23/2011 13:28:11,MOH0273,PC-6699,Connect
{X2K0-D2QF41BL-1617ZVAM},03/23/2011 13:33:27,MOH0273,PC-6699,Disconnect
{Q2F8-O4CU93PS-5998DLKU},03/23/2011 13:46:04,MOH0273,PC-6699,Connect
{R9D4-T5KG28CQ-0674NFNE},03/23/2011 13:57:11,MOH0273,PC-6699,Disconnect
{C0N2-M9TN69YR-9400FTVH},03/23/2011 14:17:35,MOH0273,PC-6699,Connect
{Y5O3-F2JT40EW-0850LSKV},03/23/2011 15:37:09,MOH0273,PC-6699,Disconnect
{N6M8-Y6HI67RI-7785SGKR},03/23/2011 15:41:01,MOH0273,PC-6699,Connect
{L0O0-T5ZE99BG-5460OMGK},03/23/2011 15:54:47,MOH0273,PC-6699,Disconnect
{O4X8-O1BU91KE-9096UPEE},03/23/2011 15:56:25,MOH0273,PC-6699,Connect
{H4R0-S4FD97LS-2025NJMC},03/23/2011 16:16:18,MOH0273,PC-6699,Disconnect
{M9K3-Y5PA98TX-2430FPRC},03/23/2011 16:41:02,MOH0273,PC-6699,Connect
{J2G9-N5JT01JP-7182RICZ},03/23/2011 17:01:55,MOH0273,PC-6699,Disconnect
{X2S4-R1HR27SE-9414MNFS},03/23/2011 17:06:16,MOH0273,PC-6699,Connect
{A6G8-X0VS27OW-9977KPGH},03/23/2011 17:10:36,MOH0273,PC-6699,Disconnect
{E3M7-I8KO23RL-5084EHSF},03/24/2011 07:35:18,MOH0273,PC-6699,Connect
{A1N5-D7IS11XP-4387ZSAM},03/24/2011 08:04:55,MOH0273,PC-6699,Disconnect
{Y9E3-J1CN30ZL-5806ODSQ},03/24/2011 08:11:06,MOH0273,PC-6699,Connect
{S6O8-L8FO62HK-4169SHNV},03/24/2011 08:13:04,MOH0273,PC-6699,Disconnect
{K4S5-E0AM34UE-1825MTKO},03/24/2011 08:37:54,MOH0273,PC-6699,Connect
{T7O1-P2UE28EP-9481NNVL},03/24/2011 09:24:25,MOH0273,PC-6699,Disconnect
{C4Y3-T3IO15GE-1005EETX},03/24/2011 10:57:21,MOH0273,PC-6699,Connect
{O0S6-J5BU14BK-2919KHRR},03/24/2011 11:05:30,MOH0273,PC-6699,Disconnect
{I0W9-Z9ZY76IJ-6932ANHS},03/24/2011 12:30:24,MOH0273,PC-6699,Connect
{H0G7-Q0SW18DT-8958EOLK},03/24/2011 12:33:24,MOH0273,PC-6699,Disconnect
{R1L4-Q3VB85ON-2381HXQG},03/24/2011 14:40:27,MOH0273,PC-6699,Connect
{S6F4-D3ZA78RW-7223REJW},03/24/2011 14:54:21,MOH0273,PC-6699,Disconnect
{S1L1-P8GL73TZ-4470OXES},03/24/2011 15:40:57,MOH0273,PC-6699,Connect
{L9B7-M4MB12MP-5349QGTL},03/24/2011 15:41:45,MOH0273,PC-6699,Disconnect
{K2O9-J2JY87LX-6125CCLA},03/24/2011 16:25:37,MOH0273,PC-6699,Connect
{S6V3-H1LR70DA-6340ORIY},03/24/2011 16:30:19,MOH0273,PC-6699,Disconnect
{N0R6-Q7FW98YJ-5834NLIB},03/25/2011 07:27:20,MOH0273,PC-6699,Connect
{S0G4-B8WF80UE-4734HZUC},03/25/2011 08:01:07,MOH0273,PC-6699,Disconnect
{G2S4-L2UQ56HJ-7474RXZA},03/25/2011 08:38:12,MOH0273,PC-6699,Connect
{B8A5-S2OH01HO-0772PLDF},03/25/2011 08:46:10,MOH0273,PC-6699,Disconnect
{C7U6-A5RZ30OU-1387YXJQ},03/25/2011 09:27:43,MOH0273,PC-6699,Connect
{Q7Z9-P1FL29HX-7718AJAI},03/25/2011 09:49:23,MOH0273,PC-6699,Disconnect
{G2R4-G7XX72DY-9702LJPN},03/25/2011 10:08:40,MOH0273,PC-6699,Connect
{Y9D6-R0EW17JY-6810PHAF},03/25/2011 10:16:46,MOH0273,PC-6699,Disconnect
{T0I1-J9LU39GN-5142DJCU},03/25/2011 12:25:57,MOH0273,PC-6699,Connect
{D9Q8-D0UZ92VO-9003GGPN},03/25/2011 12:39:35,MOH0273,PC-6699,Disconnect
{Z8Y8-O1KD21BB-5180KSTL},03/25/2011 13:20:37,MOH0273,PC-6699,Connect
{A6D9-Y3HU75VE-6866QOXR},03/25/2011 13:37:26,MOH0273,PC-6699,Disconnect
{B9O3-J6AO94CJ-5423LABW},03/25/2011 14:25:31,MOH0273,PC-6699,Connect
{A8S3-B5OO16XU-4780SBYC},03/25/2011 14:47:22,MOH0273,PC-6699,Disconnect
{Z0C8-O8BR14PQ-1402AKSY},03/25/2011 15:45:04,MOH0273,PC-6699,Connect
{K6A4-G5DF87YB-4667HTBK},03/25/2011 15:48:12,MOH0273,PC-6699,Disconnect
{S0X9-K6WI19HZ-6802TZWU},03/26/2011 07:19:42,MOH0273,PC-6699,Connect
{R6Y2-K2BZ63SI-0921AWCY},03/26/2011 07:37:45,MOH0273,PC-6699,Disconnect
{H2S5-S3HD18AD-9983HWYF},03/26/2011 08:00:36,MOH0273,PC-6699,Connect
{P3F6-Z2AQ95UN-9096XNYO},03/26/2011 08:58:21,MOH0273,PC-6699,Disconnect
{S8U0-O6NM43EL-4814DKLM},03/26/2011 09:46:54,MOH0273,PC-6699,Connect
{R1E5-U2UV48WC-4819DQEQ},03/26/2011 09:51:34,MOH0273,PC-6699,Disconnect
{Z7J7-N0TS24DX-1141OTIE},03/26/2011 10:46:07,MOH0273,PC-6699,Connect
{R5J0-Y1ZH94AD-9947OLMP},03/26/2011 11:20:50,MOH0273,PC-6699,Disconnect
{S8R8-P5UG35JN-1059VVKJ},03/26/2011 11:56:42,MOH0273,PC-6699,Connect
{V1L1-G3SK20PL-2878PVJM},03/26/2011 12:05:28,MOH0273,PC-6699,Disconnect
{L5I2-M4KK41AV-3383SRZI},03/26/2011 12:51:08,MOH0273,PC-6699,Connect
{V2A0-T9JX29AK-2166OLBI},03/26/2011 13:29:33,MOH0273,PC-6699,Disconnect
{B1L4-J8PJ17ZN-6126POHV},03/26/2011 13:45:33,MOH0273,PC-6699,Connect
{O0W0-S7BI35QR-0873UVIO},03/26/2011 13:46:39,MOH0273,PC-6699,Disconnect
{Z2G6-J4WG17JQ-4387SKBW},03/26/2011 14:42:23,MOH0273,PC-6699,Connect
{O2V6-H4NR80OY-9475KENB},03/26/2011 14:57:37,MOH0273,PC-6699,Disconnect
{Q2L9-P5ZQ87JY-3697KMPW},03/26/2011 16:17:29,MOH0273,PC-6699,Connect
{R3Y6-C4ZJ00AJ-4556GMYV},03/26/2011 16:28:35,MOH0273,PC-6699,Disconnect
{T8N6-D4YJ68JU-3025EZLW},03/28/2011 07:46:07,MOH0273,PC-6699,Connect
{H4F2-A3NV22PD-8458CGQP},03/28/2011 07:59:30,MOH0273,PC-6699,Disconnect
{C6X4-M0NG37YL-9879LJLW},03/28/2011 08:21:14,MOH0273,PC-6699,Connect
{Z7J2-B5QN39CC-7565XNFJ},03/28/2011 09:26:06,MOH0273,PC-6699,Connect
{P9M6-F6HH76CX-0797EHVI},03/28/2011 10:04:38,MOH0273,PC-6699,Disconnect
{F0A1-S1GW22HG-9672CFQH},03/28/2011 10:44:24,MOH0273,PC-6699,Connect
{O5Y6-L7SQ23ZE-1107FSGR},03/28/2011 11:53:57,MOH0273,PC-6699,Disconnect
{O6K6-A1TL94JW-9077XAEU},03/28/2011 12:27:38,MOH0273,PC-6699,Connect
{E6G5-S0XJ35FF-8514QNPP},03/28/2011 12:51:43,MOH0273,PC-6699,Disconnect
{S6F2-J8YF92AE-7739BNOA},03/28/2011 12:59:11,MOH0273,PC-6699,Connect
{N8G0-E7NP56CV-0309UHVL},03/28/2011 13:43:17,MOH0273,PC-6699,Disconnect
{K8C0-Z2QX96EM-2499QMDI},03/28/2011 13:43:44,MOH0273,PC-6699,Connect
{E8P8-S7KX28KN-6150MHQA},03/28/2011 14:00:21,MOH0273,PC-6699,Disconnect
{L9F4-A5JL17VD-8634FGFE},03/28/2011 15:23:27,MOH0273,PC-6699,Connect
{W5F1-L0DY82KW-5288LXQO},03/28/2011 15:29:35,MOH0273,PC-6699,Disconnect
{O1I9-E2YR65EZ-5650KMWO},03/28/2011 15:44:22,MOH0273,PC-6699,Connect
{S6O2-V9MH40ZN-9066CWCV},03/28/2011 15:48:09,MOH0273,PC-6699,Disconnect
{W8W0-V0NV60SY-0791LZBU},03/29/2011 09:42:36,MOH0273,PC-6699,Connect
{V7C4-L5KZ39IT-4936PUJB},03/29/2011 09:43:04,MOH0273,PC-6699,Disconnect
{F0J5-P3HR16PG-3139PETS},03/29/2011 09:52:50,MOH0273,PC-6699,Connect
{Q0P1-Y3WW21AM-0694LJZY},03/29/2011 09:53:05,MOH0273,PC-6699,Disconnect
{S1U4-K8MX70IH-0253CQLZ},03/29/2011 10:36:35,MOH0273,PC-6699,Connect
{N0W7-Q7DF68ZT-1202PWKR},03/29/2011 10:43:33,MOH0273,PC-6699,Disconnect
{G2Z5-S4KC64SX-3721FPMH},03/29/2011 13:48:13,MOH0273,PC-6699,Connect
{V3C2-D5CS81VE-5855ZQFB},03/29/2011 13:50:46,MOH0273,PC-6699,Disconnect
{H0E4-S7CA74PX-7631EQJA},03/29/2011 13:55:06,MOH0273,PC-6699,Connect
{C7N4-N5YO71SY-7481EVAE},03/29/2011 14:21:20,MOH0273,PC-6699,Disconnect
{M7L4-K2UN35NA-2714MABR},03/29/2011 14:57:13,MOH0273,PC-6699,Connect
{B2B7-Y0SI29SB-3297ONUH},03/29/2011 14:57:29,MOH0273,PC-6699,Disconnect
{S8J4-K7UX11MN-9212SGRI},03/29/2011 15:49:32,MOH0273,PC-6699,Connect
{U7P6-Z5UE69GX-2628LRRS},03/29/2011 16:02:06,MOH0273,PC-6699,Disconnect
{I3S9-J8GK00LV-9665GLIC},03/29/2011 16:20:38,MOH0273,PC-6699,Connect
{K0R5-G7JP69DN-9746AYTC},03/29/2011 16:44:19,MOH0273,PC-6699,Disconnect
{P7H8-O4YE11HE-6774UMTL},03/29/2011 16:54:24,MOH0273,PC-6699,Connect
{W2T6-D0QG31BS-3448RMFL},03/29/2011 17:02:28,MOH0273,PC-6699,Disconnect
{R8X3-O8HT44CV-6391VFNP},03/30/2011 08:12:52,MOH0273,PC-6699,Connect
{V7M5-X4SK10AX-3912XIHA},03/30/2011 08:20:10,MOH0273,PC-6699,Disconnect
{V5L4-L0LH32VZ-5394VXMA},03/30/2011 09:28:56,MOH0273,PC-6699,Connect
{V9O4-T4DX77WC-9859LSBF},03/30/2011 09:49:19,MOH0273,PC-6699,Disconnect
{L3C3-S6KQ89WF-8794FFSK},03/30/2011 10:44:54,MOH0273,PC-6699,Connect
{D6R2-X1PM43WB-6291ORYN},03/30/2011 11:01:35,MOH0273,PC-6699,Disconnect
{Y4K5-G7XU33OG-3422PURA},03/30/2011 11:09:19,MOH0273,PC-6699,Connect
{N8I1-B1OY84KL-5528WYBY},03/30/2011 11:22:05,MOH0273,PC-6699,Disconnect
{Z0D7-Q7AZ42SW-0737QCAG},03/30/2011 11:48:11,MOH0273,PC-6699,Connect
{X6P9-W9EN75UI-0878KOWD},03/30/2011 12:12:55,MOH0273,PC-6699,Disconnect
{C3M2-O9TT84CX-8694DEKI},03/30/2011 12:53:38,MOH0273,PC-6699,Connect
{O5R6-Q9OT20AB-8268KQDR},03/30/2011 13:01:45,MOH0273,PC-6699,Disconnect
{W7U8-G8BA97DR-8221AKJC},03/30/2011 15:56:52,MOH0273,PC-6699,Connect
{V5Q6-A7ZG71HB-8751UXDD},03/30/2011 16:30:36,MOH0273,PC-6699,Disconnect
{P5X1-S3JS81WK-2372BJTW},03/31/2011 08:11:27,MOH0273,PC-6699,Connect
{S6Y1-H3SV87DE-3942OBHT},03/31/2011 08:18:21,MOH0273,PC-6699,Disconnect
{C0K5-O5SN65BC-6223MEYZ},03/31/2011 09:08:48,MOH0273,PC-6699,Connect
{R2S1-C8TT63JK-5880XLSR},03/31/2011 09:41:14,MOH0273,PC-6699,Disconnect
{F7N3-E2ZP98QA-9947VZKX},03/31/2011 10:29:30,MOH0273,PC-6699,Connect
{B4Y7-T5SX77MK-1846KNWK},03/31/2011 10:48:31,MOH0273,PC-6699,Disconnect
{S9R8-I8HZ97KU-1077TMQH},03/31/2011 11:20:44,MOH0273,PC-6699,Connect
{A9F2-G0FR26VC-7231GYQO},03/31/2011 11:22:17,MOH0273,PC-6699,Disconnect
{F6R9-M6ZS39FI-0862ILEO},03/31/2011 11:50:13,MOH0273,PC-6699,Connect
{R5N6-W4FY62TE-3169URML},03/31/2011 12:06:14,MOH0273,PC-6699,Disconnect
{M6T3-H2JD11KA-5559ZILL},03/31/2011 14:07:59,MOH0273,PC-6699,Connect
{Q4N0-Y9JV25AJ-7685CJZW},03/31/2011 14:13:27,MOH0273,PC-6699,Disconnect
{Q9Z7-L2ZO06CS-5607IGON},03/31/2011 14:43:16,MOH0273,PC-6699,Connect
{H3V2-R5QG63GJ-9111CTCN},03/31/2011 14:55:57,MOH0273,PC-6699,Disconnect
{N0D8-M6TX80UV-0937UIOW},04/01/2011 07:32:40,MOH0273,PC-6699,Connect
{M4B4-I8NO59BC-3851QREB},04/01/2011 07:51:45,MOH0273,PC-6699,Disconnect
{Y1N3-R8RD75FH-1734FYVA},04/01/2011 10:42:14,MOH0273,PC-6699,Connect
{N9B4-T9WH52EZ-1965FZLA},04/01/2011 11:00:41,MOH0273,PC-6699,Disconnect
{M1S6-A4RV55NH-6239YXUA},04/01/2011 11:31:09,MOH0273,PC-6699,Connect
{X3J5-D8GA60KF-7040KUDU},04/01/2011 11:40:41,MOH0273,PC-6699,Disconnect
{G2P7-P4XM57PI-6755VUYQ},04/01/2011 12:25:20,MOH0273,PC-6699,Connect
{Y2L4-R1ZU07KB-1044JHUW},04/01/2011 12:37:20,MOH0273,PC-6699,Disconnect
{K5A0-Q8GJ89NO-4155NCPR},04/01/2011 13:46:40,MOH0273,PC-6699,Connect
{B9Q8-P5GS97RM-7802OBTQ},04/01/2011 13:48:36,MOH0273,PC-6699,Disconnect
{Y0Q0-L6CF07AI-0580VBVJ},04/01/2011 14:04:14,MOH0273,PC-6699,Connect
{A4X7-F8IW95CE-2273HRJY},04/01/2011 14:14:35,MOH0273,PC-6699,Disconnect
{K2W4-X2LC35ID-0802RGBF},04/01/2011 15:54:40,MOH0273,PC-6699,Connect
{L3V1-Z0MU33PT-1887MUZA},04/01/2011 16:01:53,MOH0273,PC-6699,Disconnect
{V5Z0-I5JF79HZ-5608FUVV},04/02/2011 07:58:44,MOH0273,PC-6699,Connect
{V1H2-C1BE22MY-1274QHJO},04/02/2011 08:08:23,MOH0273,PC-6699,Disconnect
{M7K0-C7TO87LE-3350FBQH},04/02/2011 08:57:30,MOH0273,PC-6699,Connect
{U8A6-T7IR56AO-5797EANH},04/02/2011 08:57:32,MOH0273,PC-6699,Disconnect
{G5G2-H0EG62PK-5123ZQMH},04/02/2011 09:04:47,MOH0273,PC-6699,Connect
{Q7V0-C9RX22OQ-9953LFKI},04/02/2011 09:09:21,MOH0273,PC-6699,Disconnect
{D4X5-D6JF56XW-3284BKDG},04/02/2011 09:58:54,MOH0273,PC-6699,Connect
{Z6D4-X6ZO46YB-9928XUWZ},04/02/2011 09:59:38,MOH0273,PC-6699,Disconnect
{Y0J5-F5HQ55EC-9147WTSU},04/02/2011 12:40:52,MOH0273,PC-6699,Connect
{Y2S7-P2QF46ZB-8064AQVH},04/02/2011 12:46:59,MOH0273,PC-6699,Disconnect
{S3V7-I2FP61QU-7386SZSE},04/02/2011 12:55:25,MOH0273,PC-6699,Connect
{J1G1-G5TU47JS-7650USCN},04/02/2011 13:00:34,MOH0273,PC-6699,Disconnect
{W8Q7-N9IH65VW-0738WUFZ},04/02/2011 13:04:50,MOH0273,PC-6699,Connect
{V6T8-J4LY92TC-1421PCER},04/02/2011 13:47:19,MOH0273,PC-6699,Disconnect
{P0D2-U9JQ76FL-1857QCNW},04/02/2011 14:47:41,MOH0273,PC-6699,Connect
{M8L6-C5HQ52YE-4088KTXL},04/02/2011 15:11:24,MOH0273,PC-6699,Disconnect
{W5A7-V1XI68SF-0782LZSK},04/04/2011 08:00:07,MOH0273,PC-6699,Connect
{S2A5-D5SY68NQ-5898OXMF},04/04/2011 08:41:34,MOH0273,PC-6699,Disconnect
{U8L3-G9PF00BF-2789LWPP},04/04/2011 08:45:31,MOH0273,PC-6699,Connect
{A5G9-Y7BY14LT-8807XCXJ},04/04/2011 09:14:20,MOH0273,PC-6699,Disconnect
{Q9E9-E4UJ39LS-0652TWDD},04/04/2011 11:22:13,MOH0273,PC-6699,Connect
{V9C0-V9NG34YM-4729GZRV},04/04/2011 11:24:16,MOH0273,PC-6699,Disconnect
{V3L5-T8EA75IA-9979GZAY},04/04/2011 11:45:37,MOH0273,PC-6699,Connect
{R6S7-B2CK57RT-4258RQIL},04/04/2011 12:41:01,MOH0273,PC-6699,Disconnect
{J4Z2-Q2DK25UI-5961MEFU},04/04/2011 13:52:13,MOH0273,PC-6699,Connect
{S4B9-A5FP28MQ-6608KDNG},04/04/2011 13:54:21,MOH0273,PC-6699,Disconnect
{R0B8-M2EI71ES-4812NPER},04/04/2011 14:10:56,MOH0273,PC-6699,Connect
{K2P0-E8UR27EH-1570RVSC},04/04/2011 14:38:27,MOH0273,PC-6699,Disconnect
{U0Q0-G6EP64KV-0940JSUM},04/05/2011 08:03:17,MOH0273,PC-6699,Connect
{L6F4-D6JP39OH-0425DWLA},04/05/2011 08:18:17,MOH0273,PC-6699,Disconnect
{M4U6-L1UT55AY-9324TMME},04/05/2011 08:45:07,MOH0273,PC-6699,Connect
{F8G0-J1IC01SH-3671RHNG},04/05/2011 08:57:07,MOH0273,PC-6699,Disconnect
{S4S3-P6SV69HK-7169FVDD},04/05/2011 09:39:45,MOH0273,PC-6699,Connect
{A9C6-D9TV27NO-5459WRFD},04/05/2011 09:55:03,MOH0273,PC-6699,Disconnect
{V8N1-G6BI20GA-3771BYYV},04/05/2011 11:55:42,MOH0273,PC-6699,Connect
{V4A0-U3XG64TT-8749DQCZ},04/05/2011 12:03:49,MOH0273,PC-6699,Disconnect
{V4H6-Z8NZ83BO-0248WXAK},04/05/2011 13:29:42,MOH0273,PC-6699,Connect
{W9B9-Y5QR42NW-6369PFSF},04/05/2011 13:38:30,MOH0273,PC-6699,Disconnect
{D0N5-P4VY28XP-9958SODH},04/05/2011 15:38:38,MOH0273,PC-6699,Connect
{S2U1-E4AN14ON-6451LQFK},04/05/2011 15:59:27,MOH0273,PC-6699,Disconnect
{X6F3-M5SP12AE-5012JSTO},04/05/2011 16:27:04,MOH0273,PC-6699,Connect
{A4Y9-S4JK08SF-5038VVSZ},04/05/2011 16:44:21,MOH0273,PC-6699,Disconnect
{M6U9-P3DB68IC-6492HCZB},04/06/2011 08:01:16,MOH0273,PC-6699,Connect
{E1C4-V3QE74LF-7666XPPE},04/06/2011 08:06:55,MOH0273,PC-6699,Disconnect
{W2B7-Z2OI28TI-3498RZLG},04/06/2011 08:18:55,MOH0273,PC-6699,Connect
{I7C4-C1KO98UO-6831NDXR},04/06/2011 08:37:29,MOH0273,PC-6699,Disconnect
{W8G1-Q4AG17WL-7452ZRVO},04/06/2011 09:47:45,MOH0273,PC-6699,Connect
{W8X0-N9PL96IJ-3979LELI},04/06/2011 09:52:17,MOH0273,PC-6699,Disconnect
{B8E4-D3LY09MJ-1986UVIV},04/06/2011 10:17:13,MOH0273,PC-6699,Connect
{O4S5-X0OU74BA-4290LDKH},04/06/2011 10:17:19,MOH0273,PC-6699,Disconnect
{S8E7-Q9WQ19JG-0510BRHB},04/06/2011 10:58:14,MOH0273,PC-6699,Connect
{F9C4-V1XR60PK-6080YHUO},04/06/2011 11:22:30,MOH0273,PC-6699,Disconnect
{I8B2-I9GD53EM-3392VRES},04/06/2011 11:53:50,MOH0273,PC-6699,Connect
{E8S8-O2QV75QH-8670JECV},04/06/2011 12:33:01,MOH0273,PC-6699,Disconnect
{S1S8-A8WO20CA-0798WSQU},04/06/2011 12:48:36,MOH0273,PC-6699,Connect
{D1K6-U5SK81JA-8441GAGK},04/06/2011 13:17:20,MOH0273,PC-6699,Disconnect
{A2Y7-B3RY13BK-7136YTYO},04/06/2011 13:36:12,MOH0273,PC-6699,Connect
{T4G9-R6XB04BI-1778IDTM},04/06/2011 13:36:52,MOH0273,PC-6699,Disconnect
{F1D5-A7UY10CX-8919HUOA},04/06/2011 14:37:06,MOH0273,PC-6699,Connect
{Y7V8-H3HG42HD-0785QPQQ},04/06/2011 14:44:53,MOH0273,PC-6699,Disconnect
{Q5R6-A2EZ01MV-2876KLRL},04/07/2011 08:31:33,MOH0273,PC-6699,Connect
{S1X4-V1JD17TW-7694INWC},04/07/2011 08:32:42,MOH0273,PC-6699,Disconnect
{K8U8-M0AQ56MW-7489IABB},04/07/2011 08:36:40,MOH0273,PC-6699,Connect
{K6A4-R8BK51PM-2159VFVK},04/07/2011 08:41:07,MOH0273,PC-6699,Disconnect
{T7C9-A7XD94HR-8611TNHM},04/07/2011 08:46:47,MOH0273,PC-6699,Connect
{U9Y8-V0HW56TN-7076UHWP},04/07/2011 08:47:21,MOH0273,PC-6699,Disconnect
{T4A6-Q6TB91NC-4121BJET},04/07/2011 08:47:24,MOH0273,PC-6699,Connect
{K3G1-J0UB19GT-7177TQML},04/07/2011 09:23:23,MOH0273,PC-6699,Disconnect
{E8U9-U6AF73GW-9968NJKS},04/07/2011 09:41:19,MOH0273,PC-6699,Connect
{Q3W9-Y0JJ01BL-1544ZCSQ},04/07/2011 09:47:51,MOH0273,PC-6699,Disconnect
{X1V1-P8IZ47JE-3298UOCR},04/07/2011 09:51:58,MOH0273,PC-6699,Connect
{L7N6-A4AU37LP-9642KQQY},04/07/2011 09:58:36,MOH0273,PC-6699,Disconnect
{L0Y4-F1TZ87MM-7609RAFG},04/07/2011 16:39:59,MOH0273,PC-6699,Connect
{G2D8-F1JB36ZR-4935DZMR},04/07/2011 16:41:49,MOH0273,PC-6699,Disconnect
{S6Y6-V3DJ13NB-6476CRDF},04/07/2011 16:51:14,MOH0273,PC-6699,Connect
{V2O5-D9DU88PO-9239HAZQ},04/07/2011 17:01:50,MOH0273,PC-6699,Disconnect
{I4F5-J3LH90NJ-3629JHAI},04/07/2011 17:03:42,MOH0273,PC-6699,Connect
{Q3D6-Q8KF31AI-1820LWKK},04/07/2011 17:04:04,MOH0273,PC-6699,Disconnect
{W3F5-S8BV46DK-2863ZNRE},04/08/2011 08:29:12,MOH0273,PC-6699,Connect
{Q5R6-B1PJ17JQ-1293YBPV},04/08/2011 08:34:13,MOH0273,PC-6699,Disconnect
{X5M8-Q5FJ23GY-2709DGHM},04/08/2011 08:47:42,MOH0273,PC-6699,Connect
{E2P1-R9KF82YK-3942JNQD},04/08/2011 08:49:29,MOH0273,PC-6699,Disconnect
{D0I7-O5RN42QJ-2715ROML},04/08/2011 10:24:48,MOH0273,PC-6699,Connect
{Y3C4-S5FI63XI-3464HJCL},04/08/2011 11:10:33,MOH0273,PC-6699,Disconnect
{E2L9-F9MQ36AL-0687LOQF},04/08/2011 11:14:29,MOH0273,PC-6699,Connect
{X8V5-S4JQ58TD-7097OVWO},04/08/2011 11:19:54,MOH0273,PC-6699,Disconnect
{T1W9-P7FQ11AT-2426WXDE},04/08/2011 11:30:08,MOH0273,PC-6699,Connect
{C8H3-C8XZ53RI-9427UGHH},04/08/2011 11:30:16,MOH0273,PC-6699,Disconnect
{N2B3-U8VC35LU-6580CAOF},04/08/2011 12:43:44,MOH0273,PC-6699,Connect
{T8H6-K7JY98PH-7057KCPO},04/08/2011 12:47:19,MOH0273,PC-6699,Disconnect
{O3A3-K0NJ81OV-9319ULBC},04/08/2011 13:30:26,MOH0273,PC-6699,Connect
{V0E0-V8AD39AE-0740UCCK},04/08/2011 13:37:46,MOH0273,PC-6699,Disconnect
{W4M1-N1FO84GP-7689XZBF},04/08/2011 15:58:57,MOH0273,PC-6699,Connect
{T2O3-Z1ZI38DS-9838VXYE},04/08/2011 16:14:39,MOH0273,PC-6699,Disconnect
{H5I6-Y7TA08NU-6602ZBYC},04/11/2011 08:46:47,MOH0273,PC-6699,Connect
{I4L1-N8LY75VR-0971QNWI},04/11/2011 08:48:20,MOH0273,PC-6699,Disconnect
{Y8C9-V2FG37RK-9001UARG},04/11/2011 08:50:08,MOH0273,PC-6699,Connect
{L0G4-X2BQ83ZO-0089YQBU},04/11/2011 09:11:25,MOH0273,PC-6699,Disconnect
{S9G5-U5CA28DB-8628KUJQ},04/11/2011 09:26:24,MOH0273,PC-6699,Connect
{C1X0-G5HM63UK-9956FQMD},04/11/2011 09:26:57,MOH0273,PC-6699,Disconnect
{Y2H3-K6TY01AK-1599FZEH},04/11/2011 09:39:21,MOH0273,PC-6699,Connect
{H3P4-V6TD32YF-9801UIIJ},04/11/2011 09:43:11,MOH0273,PC-6699,Disconnect
{A6R0-Q2ND62BX-3981PRWX},04/11/2011 09:53:55,MOH0273,PC-6699,Connect
{V1G2-X9RJ12WC-4473LIXS},04/11/2011 10:03:53,MOH0273,PC-6699,Disconnect
{P4Q4-L7XG71XW-8072YLSB},04/11/2011 15:32:23,MOH0273,PC-6699,Connect
{S9F7-H7TM04PF-7028AONW},04/11/2011 15:40:37,MOH0273,PC-6699,Disconnect
{T5X6-O0CU28IG-0141OAGW},04/11/2011 16:05:12,MOH0273,PC-6699,Connect
{B7G5-I7VB56OF-2768YUHK},04/11/2011 16:11:54,MOH0273,PC-6699,Disconnect
{C0W9-O5MN97CB-5457WXKR},04/12/2011 08:48:33,MOH0273,PC-6699,Connect
{W5J1-P3YY75WP-3494QOMA},04/12/2011 09:18:05,MOH0273,PC-6699,Disconnect
{H2M6-C9HN52TH-0818MSLF},04/12/2011 09:27:43,MOH0273,PC-6699,Connect
{C5L1-K0ZT05XT-2393VWIZ},04/12/2011 09:29:52,MOH0273,PC-6699,Disconnect
{H9S1-W0LU01PN-9338UOFP},04/12/2011 10:38:08,MOH0273,PC-6699,Connect
{F7O0-D1SF13DQ-4164ARHT},04/12/2011 11:24:38,MOH0273,PC-6699,Disconnect
{V5P4-V6EL11OK-8681BVJJ},04/12/2011 13:11:29,MOH0273,PC-6699,Connect
{T3S5-N3SN32OC-2250VBBN},04/12/2011 13:12:04,MOH0273,PC-6699,Disconnect
